uniqueID,name,parent,shape,colour,definition,courses,concepts
1402,Experimental Techniques (First Paradigm),1401,,o,"An introduction and hypothesis section outline the experimenter's context and expectations for the process. The experiment then has a procedure, a result, and a conclusion section for which the experimenter must reference the hypothesis to see if they were correct. ",MSE218,"1401, 1406, 1407, 1408, 1409, 1410, 1411, 1412, 1413, 862"
1403,Analytical Analysis (Second Paradigm),1401,,o,"Defining phase transformations through an analytical lens involves the systematic approach to defining the phase changes that occur in a material as it moves from one phase to another. In doing so, researchers may employ the use of various techniques to fully examine a transformation in terms of the structural, physical, chemical phenomena. ",MSE219,"1401, 862"
1404,Computational Modelling (Third Paradigm),1401,,o,Modeling phase transformations using computational analytical techniques relies on the use of computer-based simulations to predict and analyze the transitional behaviour of the materials as a function of a variety of variables. Computational analysis provides an alternative for gathering information such that extensive experimental work is not excessively needed.  ,"MSE222, MSE218","1403, 501, 1416, 1417, 1418, 1419, 1420, 1421, 1422"
1405,Statistical Analysis (Fourth Paradigm),1401,,o,"Defining phase diagrams statistically involves applying statistical and numerical methods to analyze, interpret and predict transformation characteristics. Statistical analysis is especially useful for extracting meaningful insights from previous data as well as interpolating new information for data that has already been ascertained. ","MSE218, MSE238, MAT294","1404, 7, 20, 130, 389"
1406,Energy Dispersive X-Ray Spectroscopy (EDXPS),1402,,o,An analytical technique that is used to identify the elemental composition of materials. EDXPS involves subjecting the sample with a focused beam of electrons or X-rays which causes the sample to emit characteristic X-rays. These X-rays are then collected by a scanner which detects which element is present within the sample based on the unique energy distribution of the sample. ,"MSE218, MSE219","862, 1402"
1407,Transmission Electron Microscopy (TEM),1402,,o,"An analytical technique that allows for high-resolution imaging and characterization of materials. TEM uses an electron beam which impacts the specimen on its surface. The high-energy electron beam pass through the top 200 nanometers of the material, during which time the electrons are scattered, diffracted, and absorbed from the material. The electrons that are transmitted because of these processes are collected by a series of electromagnetic lenses and detectors to form an image which is called a diffraction pattern.","MSE218, MSE219","862, 1402"
1408,X-Ray Diffraction,1402,,o,"An analytical technique where x-rays are shot at the surface of a specimen at an acute angle. This angle is slowly varied throughout the duration of the experiment and the refracted X-rays are collected. The angles that shown regions of high intensity are said to obey the Bragg's Law, and through such thinking we are able to identify the types of compounds present in a given material. ","MSE218, MSE219","862, 1402"
1409,Scanning Electron Microscopy,1402,,o,"An analytical technique similar to that of TEM, although SEM uses a beam of electrons to examine the surface morphology and composition of the elements within a material. The SEM works by collecting signals produced by Secondary Electrons, Backscattered Electrons and X-ray Emissions to produce high-resolution images of a sample's surface topography. ","MSE218, MSE219","862, 1402"
1410,Dynamic Light Scattering,1402,,o,"An analytical technique used to study materials or samples that contain suspended particles. These samples are studied through scattering light off of the suspended particles, and gathering information from the deflected light beams which gives information about the particle's size, shape and motion. ","MSE218, MSE219","862, 1402"
1411,Calorimetry,1402,,o,"A scientific technique used to measure the transfer of heat that accompanies chemical and physical processes. The basis of calorimetry stems from the conservation of energy; energy cannot be created or destroyed, only transferred. ","MSE218, MSE219","862, 1402"
1412,Optical Microscopy,1402,,o,"An analytical technique that uses visible light to magnify and observe microscopic specimens, providing insights into their structure and properties. ","MSE218, MSE219","862, 1402"
1413,Investigative Lab Reports,1403,,o,"Documents that contain the findings and processes associated with a scientific investigation. Such reports typically contain a format which includes an abstract, introduction, procedure, results, discussion and conclusion. ","MSE218, MSE219","862, 1402"
1414,Linear Regression ,1405,,o,A method used in statistical analysis wherein the relationship between some number of variables is fitted using a regression line. ,"MSE218, MSE238, MAT294","20, 1415, 395"
1415,Confidence Intervals,1405,,o,A concept used in statistics to estimate the range of values wherein a parameter associated with a population is likely to exist. Their goal is to provide users with a level of confidence that the true value of a population parameter lies within a certain interval known to the user. ,"MSE218, MSE238","10, 38"
1416,MATLab,1404,,o,"A programming platform that is designed for engineers and scientists to analyze data, develop algorithms and perform both technical and numerical computing. ","MSE218, MAT294, MSE238",1404
1417,Ovito,1404,,o,A visualization and analysis platform that allows for molecular and particle-based simulations to be formulated. ,"MSE218, MSE219",1404
1418,FactSage,1404,,o,A database that contains a series of information about pure substances and solutions that are commonly used in chemical thermodynamics. ,"MSE218, MSE202",1404
1419,Python,1404,,o,A programming platform that is a general-purpose language with emphasized code-readability and object-oriented design features. ,"MSE218, MSE238",1404
1420,ImageJ,1404,,o,"A software package for processing and analyzing various images, with a focus on scientific images. ",MSE218,1404
1421,Excel,1404,,o,"A spreadsheet program used to visualize data, perform calculations and conduct data analysis. ","MSE218, MSE222, MSE217, MSE238",1404
1422,Atom Simulation Environment (ASE),1419,,r,"A software package native to Python which is used to configure, analyze and manipulate atomic simulations.","MSE219, MSE218",1404
1423,Transformation Pathway,1400,,g,"The sequence of chemical, structural or compositional changes that occur during a phase transformation. ",MSE218,"1424, 1425, 1426, 1427, 1429, 1434"
1424,Diffusionless Transformation,1423,,o,The phase transformations that occur without the movement of atoms through the process of diffusion. Such reactions are known to involve sudden rearrangements of atoms and the formation of new phases without the widescale movement of atoms. ,"MSE218, MSE244, MSE217","1423, 1426, 1429, 1050, 1627"
1425,Diffusional Transformation,1423,,o,The phase transformations that occur with the diffusion of atoms through the lattice of the host material. Such reactions are known to occur faster due to the gradual nature of diffusion. ,"MSE218, MSE244, MSE217","1423, 1050, 1627"
1426,Martensitic Transformation,1424,,o,Diffusionless phase transformations which are characterized by a change in their crystal systems. Such reactions are known to have rapid changes in their atomic geometries due to the reversible nature of diffusionless phase transformations. ,"MSE219, MSE218","1423, 1424"
1427,Nucleation and Growth,1425,,p,"Processes that describe the formation and subsequent growth of a new phase or structure within a material during various parts of a phase transformation. Nucleation is the initial formation of nuclei within the material, while growth involves the increase in the size and number of nuclei in the host phase. ","MSE218, MSE244, MSE245","1423, 1050, 2010, 2061"
1428,Crystal Structure,1426,,r,"The arrangement of atoms, ions or molecules within a crystalline material. They are known to exhibit long-range repeating patterns which contribute to a highly ordered and periodic structure. ","MSE219, MSE244, MSE245, MSE217, MSE218 ","838, 1069, 2058, 1707, 1430, 1432, 1433, 1460, 1050, 801, 807"
1429,Bain Pathway,1426,,r,A tool used for studying the energetic phenomena associated with the BCC to FCC martensitic phase transformation. ,MSE218,"1423, 1424"
1430,Body-Centered Tetragonal,1429,,o,An intermediate crystal structure observed in the BCC to FCC martensitic transformation. ,MSE218,1428
1431,Supercells,1429,,o,A collection of cells which come together to form a larger x by x by x crystal structure which mimics the spatial arrangement and periodicity of the single cell structure. ,"MSE218, MSE219","825, 833, 1432, 1433"
1432,Face-Centered Cubic,1430,,p,"A crystal structure where the lattice parameter is constant, and where atoms exist on the faces of each cell as well as on each of the eight vertices. ","MSE219, MSE217, MSE218 ","1428, 1431, 1707"
1433,Body-Centered Cubic,1430,,p,"A crystal structure where the lattice parameter is constant, and where an atom occupies the middle of the structure as well as each of the eight vertices.","MSE219, MSE217, MSE218 ","1428, 1431, 1707"
1434,Thermally Activated Phase Transformation,1423,,o,Processes that require some amount of heat energy to progress forwards.,"MSE218, MSE245, MSE217","1958, 2056, 1423, 1654, 1655"
1435,Oxidation,1434,,o,The chemical reaction between a material and oxygen that leads to the loss of electrons from the material. ,"MSE218, MSE244, MSE245","1958, 2056, 1094, 1611, 1213, 1230"
1436,Copper Oxide Growth,1435,,p,The process by which copper is coated with a thin sheet of pacifying oxygen such that the material is limited in its reactivity moving forward.,"MSE218, MSE244, MSE217","1973, 1656, 1436, 1440, 1441"
1437,Film Thickness,1435,d,v,The measurement of how thick the film formed on a material is.,"MSE218, MSE219","1436, 863"
1438,Piling-Bedworth Ratio,1435,d,v,A rule that is used to assess the likeliness of a material to undergo corrosion when it is subjected to a redox reaction with an oxidizing or reducing agent. ,MSE218,"1435, 1222"
1439,Equilibrium Lattice Parameter,1435,d,v,The lattice parameter that is observed when the crystal structure is most stable and/or has the lowest internal energy state.,"MSE218, MSE217, MSE219","1465, 804"
1440,Cu2O,1436,,o,A copper-oxide compound observed in copper oxidation experiments.,"MSE218, MSE244",1436
1441,CuO,1436,,o,A copper-oxide compound observed in copper oxidation experiments.,"MSE218, MSE244",1436
1442,State,1400,,r,"The set of properties and characteristics of a material which involve arrangement, structure, behaviour of atoms, and more. ","MSE218, MSE219, MSE244, MSE245, MSE202, MSE217","1443, 825, 833, 1081, 2059, 2058, 1278, 1658, 1454"
1443,Material State,1442,,o,"The configuration of chemical, structural and physical properties of a given material. ","MSE218, MSE219, MSE244, MSE245, MSE202, MSE217","825, 833, 806, 811, 2015, 1249"
1444,Phases of Matter,1443,,o,The four phases of matter that are known to exist naturally. ,"MSE218, MSE219, MSE244, MSE245, MSE202, MSE217","1446, 1447, 1448, 1449, 1081, 1207"
1445,Electronic State,1443,,o,"The specific arrangement and behaviour of electrons within a material, describing the distribution, motion and quantized energy levels of the electrons within a material. ","MSE218, MSE219, MSE244, MSE245, MSE202","1096, 864, 1086, 1087, 1088, 1089, 1117, 1118, 1119"
1446,Solid,1444,,o,"A phase where the particles that make up the material are held together by strong intermolecular forces, giving way to the phase's rigidity and structural integrity. ","MSE218, MSE219, MSE244, MSE245, MSE202, MSE217, MSE222, MSE202","1444, 1239"
1447,Liquid,1444,,o,"A phase where the particles that make up the material are held together loosely by intermolecular forces, leading to the particles being allowed to have more freedom of movement. This is reflected in the phase's ability to flow. ","MSE218, MSE219, MSE244, MSE245, MSE202, MSE217, MSE222, MSE202","1444, 1240"
1448,Gas,1444,,o,"A phase where the particles that make up the materials are held together by extremely weak intermolecular forces, leading to a complete lack of rigidity. ","MSE218, MSE219, MSE244, MSE245, MSE202, MSE217, MSE222, MSE202",1444
1449,Plasma,1444,,o,"It consists of highly ionized and electrically conductive gas. Plasma is most commonly found in lightening, stars and the ionosphere. ","MSE218, MSE219, MSE244, MSE245, MSE202, MSE217, MSE222, MSE202",1444
1450,Ferro-Magnetic State,1445,,o,The phenomenon by which a material that is located within an external magnetic field becomes magnetized and remains magnetized for duration of its time in the field. ,"MSE218, MSE244, MSE245",1117
1451,Anti-Ferro-Magnetic State,1445,,o,The phenomenon by which a material that is located within an external magnetic field does not become magnetized.,"MSE218, MSE244, MSE245",1117
1452,Non-Magnetic State,1445,,o,A state during which a material is not subjected to a magnetic field. ,"MSE218, MSE244, MSE245",1117
1453,Para-Magnetic State,1445,,o,A form of magnetism where materials are weakly attracted by an externally applied magnetic field. ,"MSE218, MSE244, MSE245",1117
1454,State Space,1442,,o,The set of all potential states that a system can occupy.,"MSE218, MSE219, MSE244, MSE245, MSE202, MSE217","1442, 825, 833, 1455, 1456, 806, 807"
1455,Macro State,1454,,g,The macro state is a composition of the microstate with some layer of abstraction added. ,"MSE218, MSE219, MSE244, MSE245, MSE202, MSE217",1454
1456,Micro State,1455,,r,The state of a system observed at a lower level of abstraction than the macro state.,"MSE218, MSE219, MSE244, MSE245, MSE202, MSE217",1454
1457,N-Atoms Scale State Space,1456,,r,It refers to the complete set of possible configurations and properties of atoms or particles at the atomic level within a system. ,"MSE245, MSE244, MSE219, MSE217, MSE218","1050, 1458, 1459, 1461, 1086"
1458,N-Mass,1457,,g,"The average mass of an atom, considering the protons, neutrons, and electrons. ","MSE245, MSE244, MSE219, MSE217, MSE218","1922, 1459, 1461, 1075, 1077, 1078, 1080"
1459,N-Atomic Number,1457,,r,"The number of protons in an atom's nucleus, which determines the element's identity and properties. ","MSE245, MSE244, MSE219, MSE217, MSE218","1050, 1458, 1461, 1051, 1074, 1076"
